POLY_ID,LSOA21CD,LSOA21NM,LSOA21NMW,BNG_E,BNG_N,LAT,LONG,GlobalID,indicator_sex_female,indicator_Ethnic_nonwhite,indicator_education_noqualification,indicator_age_elder,indicator_age_children,indicator_NS-SeC_unemployed,indicator_NS-SeC_students,indicator_health_good,indicator_health_bad,NUMPOINTS,POPULATION,Shape_Leng,populati_1,area,ln1p,rate,MORAN_STD,MORAN_LAG,locationID,ClusterID,ClusterType,RelativeRisk
15530,E01016350,West Berkshire 005D,,466255,174732,51.468,-1.048,{87319784-A557-44EE-9617-75A1C46054C6},0.518,0.11,0.12,0.227,0.173,0.047,0.037,0.832,0.043,0,1495,2915.621,5390.413,0.277,0,0,-0.338,0.08,15530,3,high,2.29
15531,E01016353,Reading 019C,,470819,173557,51.457,-0.982,{4C9FC6B5-2B81-4909-B520-594E62F8F8F3},0.478,0.484,0.175,0.068,0.167,0.089,0.044,0.856,0.031,312,2097,3354.378,8643.843,0.243,5.746,0.149,-0.209,0.012,15531,3,high,2.29
15532,E01016355,Reading 007A,,470938,174367,51.464,-0.98,{FFC65E0D-4078-402A-B10F-03323C2CC31D},0.47,0.362,0.083,0.064,0.132,0.038,0.052,0.894,0.026,1162,1897,4348.479,2442.845,0.777,7.059,0.613,0.194,-0.101,15532,3,high,2.29
15533,E01016356,Reading 008A,,469486,173286,51.454,-1.001,{FD4B5DC6-089D-488D-8D38-460D3CE052FA},0.497,0.364,0.172,0.056,0.192,0.085,0.048,0.848,0.033,0,1628,2332.366,9923.892,0.164,0,0,-0.338,-0.145,15533,3,high,2.29
15534,E01016357,Reading 008B,,470029,173248,51.454,-0.994,{B28042CB-A1C1-4720-A894-A28A8C8AE0CA},0.466,0.308,0.116,0.079,0.175,0.051,0.037,0.868,0.033,0,1800,2896.465,8951.97,0.201,0,0,-0.338,-0.223,15534,3,high,2.29
15535,E01016358,Reading 007B,,470434,173568,51.457,-0.988,{4671EDE5-39B3-48EB-8906-63482D33ACE2},0.491,0.441,0.166,0.076,0.163,0.098,0.049,0.836,0.038,199,1909,3396.498,6913.441,0.276,5.298,0.104,-0.248,-0.121,15535,3,high,2.29
15536,E01016359,Reading 007C,,469681,174422,51.464,-0.998,{52C1D2CB-4E5D-496C-AC8F-BE918D1587B1},0.506,0.475,0.137,0.062,0.25,0.07,0.041,0.877,0.028,726,2809,5478.082,1862.622,1.508,6.589,0.258,-0.114,-0.189,15536,3,high,2.29
15537,E01016360,Reading 007D,,469996,173604,51.457,-0.994,{79C348F3-30C8-4C7E-908D-6D0AD247BEDA},0.491,0.539,0.175,0.06,0.193,0.073,0.057,0.877,0.03,40,2549,2488.148,15373.681,0.166,3.714,0.016,-0.325,-0.259,15537,3,high,2.29
15538,E01016361,Reading 007E,,469774,173508,51.456,-0.997,{AB1B9E82-8D75-4865-BC69-5DA8577EAB62},0.498,0.429,0.139,0.062,0.222,0.063,0.055,0.884,0.024,0,2111,1822.332,19438.752,0.109,0,0,-0.338,-0.291,15538,3,high,2.29
15539,E01016362,Reading 004A,,471630,174704,51.467,-0.97,{45934EE8-EA0C-4AFB-BE99-E95775C9D8BA},0.504,0.229,0.083,0.145,0.153,0.036,0.027,0.855,0.03,647,1806,3653.323,6381.061,0.283,6.474,0.358,-0.027,-0.137,15539,3,high,2.29
15540,E01016363,Reading 004B,,472950,174690,51.466,-0.951,{8A7E12E3-F4CE-447C-874B-78B92AAC91D6},0.508,0.318,0.132,0.068,0.269,0.083,0.053,0.825,0.05,0,1944,4220.531,5877.631,0.331,0,0,-0.338,0.242,15540,3,high,2.29
15541,E01016364,Reading 003A,,471177,175041,51.47,-0.977,{0F9FB26C-E6A1-4C67-990A-78340A2BAC4A},0.506,0.115,0.053,0.169,0.194,0.024,0.038,0.883,0.029,285,1437,3027.901,4970.493,0.289,5.656,0.198,-0.166,-0.089,15541,3,high,2.29
15542,E01016365,Reading 004C,,471985,174456,51.465,-0.965,{3A47EB7A-BC8B-4135-AC17-98728DE8671E},0.481,0.177,0.071,0.115,0.151,0.035,0.041,0.882,0.022,233,1700,3890.414,4277.861,0.397,5.455,0.137,-0.219,0.042,15542,3,high,2.29
15543,E01016366,Reading 004D,,472047,174880,51.468,-0.964,{BF35177E-FC82-4803-889C-8E7EB322E0CE},0.5,0.163,0.109,0.149,0.195,0.045,0.045,0.871,0.031,105,1592,2676.303,6282.703,0.253,4.663,0.066,-0.281,-0.168,15543,3,high,2.29
15544,E01016367,Reading 004E,,472482,174892,51.468,-0.958,{8A4742CA-105B-4C4A-84D0-06B116052CF1},0.517,0.235,0.121,0.115,0.202,0.063,0.029,0.839,0.043,221,1654,2969.614,7151.638,0.231,5.403,0.134,-0.222,-0.16,15544,3,high,2.29
15545,E01016368,Reading 017A,,472576,170580,51.43,-0.957,{D17D0FA6-2AA2-442B-9D77-135E53642646},0.507,0.369,0.22,0.097,0.245,0.097,0.062,0.787,0.068,359,1585,4503.099,4418.762,0.359,5.886,0.226,-0.141,-0.183,15545,3,high,2.29
15546,E01016369,Reading 018A,,472875,169911,51.424,-0.953,{4B902C06-B32B-4CCA-9F12-5438B5E3E71A},0.502,0.344,0.211,0.188,0.177,0.073,0.059,0.805,0.063,0,1765,3261.31,6057.216,0.291,0,0,-0.338,-0.07,15546,3,high,2.29
15547,E01016370,Reading 016A,,472845,171689,51.44,-0.953,{7E772061-ACC5-4B35-B272-C2B6ABF461E2},0.527,0.327,0.055,0.052,0.075,0.026,0.675,0.917,0.015,1181,3552,5369.374,5410.164,0.657,7.075,0.332,-0.049,-0.128,15547,3,high,2.29
15548,E01016371,Reading 016B,,473032,171270,51.436,-0.951,{2F637311-EFD5-42C4-A776-F14A5C6D769F},0.506,0.357,0.138,0.198,0.192,0.07,0.096,0.831,0.036,1252,1708,5779.6,2841.075,0.601,7.133,0.733,0.299,-0.137,15548,3,high,2.29
15549,E01016372,Reading 017B,,472508,171025,51.434,-0.958,{CFA853F7-57B2-4E28-9EA0-D8A4BEEDD1F7},0.501,0.388,0.236,0.107,0.229,0.097,0.055,0.795,0.056,0,1406,2766.053,6004.597,0.234,0,0,-0.338,-0.049,15549,3,high,2.29
15550,E01016373,Reading 016C,,472988,170460,51.428,-0.952,{1C2BAB9D-D8CE-4164-ACC8-AC8F7579BBCE},0.512,0.363,0.184,0.083,0.256,0.074,0.065,0.818,0.039,613,1653,3787.352,4268.989,0.387,6.42,0.371,-0.016,-0.065,15550,3,high,2.29
15551,E01016374,Reading 014A,,471542,172608,51.448,-0.972,{F061A7D5-2E08-408F-9645-B82F6012A3D0},0.464,0.392,0.122,0.065,0.165,0.056,0.055,0.88,0.029,48,1779,2412.626,13585.302,0.131,3.892,0.027,-0.315,-0.024,15551,3,high,2.29
15552,E01016375,Reading 014B,,471771,172281,51.445,-0.969,{FD783DB2-9A24-4195-81E1-63AC1DC29CD3},0.512,0.407,0.168,0.071,0.176,0.083,0.074,0.835,0.046,83,1284,1627.34,13566.542,0.095,4.431,0.065,-0.282,-0.167,15552,3,high,2.29
15553,E01016376,Reading 014C,,472018,172025,51.443,-0.965,{C09D3E28-CBBB-4267-B53E-D41A8C622C77},0.477,0.409,0.149,0.11,0.15,0.091,0.114,0.858,0.043,759,1877,4553.336,7128.725,0.263,6.633,0.404,0.013,-0.159,15553,3,high,2.29
15554,E01016377,Reading 017C,,471731,171630,51.439,-0.969,{58C5BF8F-AD66-485A-99A5-78C2D6DD6AB0},0.491,0.451,0.195,0.091,0.194,0.085,0.075,0.842,0.049,677,1790,4637.919,2882.575,0.621,6.519,0.378,-0.01,-0.16,15554,3,high,2.29
15555,E01016379,Reading 014D,,471862,172537,51.447,-0.967,{0CD9866D-C6B7-4ADF-9F62-6527A6072F4D},0.465,0.495,0.121,0.052,0.145,0.05,0.085,0.89,0.02,342,2151,2369.876,17615.413,0.122,5.838,0.159,-0.2,-0.114,15555,3,high,2.29
15556,E01016380,Reading 005A,,466785,174323,51.464,-1.04,{F8D0DD87-3CA4-4D03-882F-91E63C195DF6},0.504,0.11,0.105,0.174,0.19,0.036,0.045,0.869,0.03,23,1744,4938.12,4034.617,0.432,3.178,0.013,-0.327,-0.228,15556,3,high,2.29
15557,E01016381,Reading 006A,,467890,174202,51.463,-1.024,{8E857985-C63C-4225-82BF-E81FF4455B00},0.507,0.35,0.165,0.111,0.235,0.068,0.053,0.824,0.044,89,1539,3627.916,5456.507,0.282,4.5,0.058,-0.288,-0.101,15557,3,high,2.29
15558,E01016382,Reading 006B,,468621,174373,51.464,-1.014,{316BE8E4-F460-435A-A31E-6C36AFA21EEA},0.498,0.392,0.199,0.109,0.222,0.089,0.052,0.818,0.05,1105,1935,5121.163,3037.027,0.637,7.009,0.571,0.158,-0.235,15558,3,high,2.29
15559,E01016383,Reading 005B,,467573,174112,51.462,-1.029,{11C96C88-7F7F-4BF2-823D-EFBF90B4794F},0.535,0.178,0.134,0.134,0.204,0.039,0.024,0.863,0.033,98,1574,2434.353,6041.298,0.261,4.595,0.062,-0.284,-0.098,15559,3,high,2.29
15560,E01016384,Reading 005C,,467227,175013,51.47,-1.034,{8ABE9466-46EA-4784-A7CC-1294D2C509BE},0.493,0.117,0.065,0.227,0.166,0.028,0.046,0.863,0.04,201,1671,4759.904,2489.604,0.671,5.308,0.12,-0.234,-0.243,15560,3,high,2.29
15561,E01016385,Reading 006C,,467671,174622,51.467,-1.027,{BCF3BB26-F304-484A-B2EB-27578E2153AA},0.509,0.205,0.153,0.153,0.219,0.062,0.04,0.86,0.042,50,1700,3466.352,5870.831,0.29,3.932,0.029,-0.313,-0.148,15561,3,high,2.29
15562,E01016386,Reading 002A,,469884,175519,51.474,-0.995,{AB4CE699-A268-4195-AC45-5572A77DD437},0.503,0.125,0.065,0.276,0.179,0.036,0.045,0.884,0.027,57,1516,6296.935,1468.62,1.032,4.06,0.038,-0.306,-0.16,15562,3,high,2.29
15563,E01016387,Reading 002B,,469902,176334,51.482,-0.995,{E1387B04-9BC8-48DE-82DA-5EF58E01DEE7},0.507,0.132,0.063,0.231,0.198,0.032,0.043,0.881,0.026,50,1576,4020.14,3474.94,0.454,3.932,0.032,-0.311,-0.217,15563,3,high,2.29
15564,E01016388,Reading 013A,,470937,171808,51.441,-0.981,{F30F32A1-CDD3-4D11-B6CA-9EAB377F7CBF},0.502,0.337,0.172,0.181,0.158,0.061,0.037,0.849,0.045,680,1473,5582.893,1466.052,1.005,6.524,0.462,0.063,-0.111,15564,3,high,2.29
15565,E01016389,Reading 013B,,470175,171669,51.44,-0.992,{D6738440-67D4-4131-A341-29A7E90CC9BF},0.506,0.463,0.165,0.077,0.273,0.084,0.066,0.837,0.045,6,1855,4564.856,2013.105,0.921,1.946,0.003,-0.335,-0.131,15565,3,high,2.29
15566,E01016390,Reading 013C,,470702,172822,51.45,-0.984,{28C3B1BB-6182-414F-95C0-3CA736BD5E5F},0.479,0.322,0.109,0.124,0.155,0.084,0.037,0.832,0.032,723,1612,3771.163,6409.563,0.251,6.585,0.449,0.052,-0.11,15566,3,high,2.29
15567,E01016391,Reading 020E,,471095,172825,51.45,-0.978,{52F566E5-98D4-43E5-B8BC-29415E3928E5},0.512,0.438,0.115,0.072,0.179,0.077,0.049,0.859,0.041,501,2102,3920.618,7516.837,0.28,6.219,0.238,-0.131,0.005,15567,3,high,2.29
15568,E01016392,Reading 013D,,469841,172795,51.45,-0.996,{61217576-25BC-4377-8FD6-A200350785B7},0.486,0.294,0.123,0.127,0.163,0.068,0.039,0.845,0.054,516,2265,2985.066,8285.565,0.273,6.248,0.228,-0.14,-0.118,15568,3,high,2.29
15569,E01016393,Reading 013E,,470289,172492,51.447,-0.99,{04214274-22A5-4771-8681-51CAB120CDF3},0.51,0.425,0.111,0.138,0.207,0.064,0.043,0.866,0.042,610,1965,4069.577,5500.008,0.357,6.415,0.31,-0.068,-0.097,15569,3,high,2.29
15570,E01016394,Reading 009A,,467922,172869,51.451,-1.024,{9C6CD531-6BC7-4B16-9423-24E383C73044},0.542,0.282,0.19,0.137,0.276,0.085,0.049,0.798,0.064,602,1528,3020.041,5811.414,0.263,6.402,0.394,0.004,0.341,15570,3,high,2.29
15571,E01016395,Reading 008C,,468422,172891,51.451,-1.017,{DE8DCE63-CBC5-4D47-8F3C-4753DAD66D5B},0.511,0.298,0.178,0.227,0.188,0.07,0.044,0.803,0.053,1123,1422,3642.256,3950.739,0.36,7.025,0.79,0.348,0.058,15571,3,high,2.29
15572,E01016396,Reading 006D,,468238,173655,51.458,-1.019,{600D95C8-2710-4593-84BA-D99F334DADC5},0.523,0.291,0.164,0.12,0.234,0.07,0.03,0.83,0.058,328,1685,3301.667,7526.898,0.224,5.796,0.195,-0.169,0.015,15572,3,high,2.29
15573,E01016397,Reading 006E,,468520,173927,51.46,-1.015,{BD883632-F9F3-45C1-9FB2-9A2B6F612FF5},0.509,0.369,0.169,0.101,0.266,0.073,0.053,0.821,0.06,141,1798,3394.437,7700.401,0.233,4.956,0.078,-0.27,-0.102,15573,3,high,2.29
15574,E01016398,Reading 008D,,468845,173773,51.459,-1.01,{AF1E550F-FBAB-4D12-AE5A-74F6383B6708},0.487,0.301,0.141,0.078,0.211,0.055,0.043,0.874,0.028,0,1776,2836.557,11706.442,0.152,0,0,-0.338,-0.193,15574,3,high,2.29
15575,E01016399,Reading 008E,,468976,173206,51.454,-1.009,{31895F42-AE6A-414B-959A-AAEB4BDA7187},0.491,0.301,0.122,0.138,0.205,0.045,0.036,0.852,0.044,29,1510,2413.07,8448.04,0.179,3.401,0.019,-0.322,-0.096,15575,3,high,2.29
15576,E01016400,Reading 008F,,469177,173518,51.456,-1.006,{926BCCD4-02D9-4E57-8D7A-1741549374E3},0.486,0.314,0.141,0.1,0.207,0.052,0.042,0.861,0.039,0,1703,2464.532,7878.134,0.216,0,0,-0.338,-0.215,15576,3,high,2.29
15577,E01016401,Reading 012A,,473574,172570,51.447,-0.943,{7F5FF463-DB0E-4A97-B272-3FADA25944F1},0.492,0.289,0.084,0.174,0.13,0.049,0.182,0.854,0.037,184,1440,3514.346,5736.852,0.251,5.22,0.128,-0.227,-0.094,15577,3,high,2.29
15578,E01016402,Reading 010B,,474092,172688,51.448,-0.935,{2AB4EFCD-301D-49CA-8FF2-81591024DA46},0.484,0.425,0.089,0.048,0.184,0.049,0.289,0.87,0.029,244,1888,2220.32,15109.921,0.125,5.501,0.129,-0.226,-0.042,15578,3,high,2.29
15579,E01016403,Reading 012B,,474224,172261,51.444,-0.933,{8840706E-DDF5-4809-90D3-7C088320D215},0.516,0.346,0.095,0.145,0.187,0.049,0.156,0.873,0.028,702,2139,2827.432,6416.494,0.333,6.555,0.328,-0.053,-0.159,15579,3,high,2.29
15580,E01016404,Reading 010C,,473111,173447,51.455,-0.949,{F4AC8D17-8FE6-4F33-8E0C-83462E066450},0.509,0.546,0.153,0.077,0.214,0.093,0.061,0.859,0.035,102,2194,2576.721,16098.325,0.136,4.635,0.046,-0.298,-0.012,15580,3,high,2.29
15581,E01016405,Reading 010D,,473375,173492,51.456,-0.945,{407620F4-6554-4A9F-B257-12E62E6E03A0},0.486,0.66,0.19,0.083,0.214,0.113,0.066,0.859,0.028,0,2181,1826.331,22425.959,0.097,0,0,-0.338,0.114,15581,3,high,2.29
15582,E01016406,Reading 010E,,473732,173099,51.452,-0.94,{EF6B63FB-B7C8-43DF-8372-F2BA8E19B5CF},0.474,0.443,0.106,0.082,0.15,0.064,0.247,0.904,0.026,1126,1604,4161.439,4129.594,0.388,7.027,0.702,0.272,-0.159,15582,3,high,2.29
15583,E01016407,Reading 001A,,472181,176589,51.484,-0.962,{49656629-C65E-4498-AC9B-1595DEAAFA13},0.52,0.131,0.099,0.241,0.198,0.041,0.049,0.849,0.032,254,1571,6355.969,2492.45,0.63,5.541,0.162,-0.198,-0.018,15583,3,high,2.29
15584,E01016408,Reading 001B,,472725,176232,51.48,-0.954,{2542E413-8A4C-4494-9AE0-43D1B549A82D},0.505,0.16,0.134,0.207,0.168,0.053,0.043,0.855,0.036,15,1442,5378.889,2075.63,0.695,2.773,0.01,-0.329,0.043,15584,3,high,2.29
15585,E01016409,Reading 003B,,471835,176098,51.479,-0.967,{3FD31453-F203-44B5-83D9-44229CFB869A},0.533,0.193,0.132,0.224,0.215,0.045,0.037,0.823,0.05,239,1863,4618.371,3915.956,0.476,5.481,0.128,-0.227,-0.243,15585,3,high,2.29
15586,E01016410,Reading 001C,,473131,175563,51.474,-0.948,{3671D52A-576E-4AEA-A61F-91E20664DE68},0.512,0.208,0.078,0.178,0.196,0.041,0.039,0.891,0.021,1105,1803,4519.602,3257.791,0.553,7.009,0.613,0.194,-0.016,15586,3,high,2.29
15587,E01016411,Reading 001D,,472001,177301,51.49,-0.964,{A8315043-A6A0-4A5C-93DB-7C923ECCB11E},0.498,0.117,0.09,0.301,0.164,0.042,0.055,0.866,0.028,300,1652,6125.603,2046.079,0.807,5.707,0.182,-0.18,0.064,15587,3,high,2.29
15588,E01016412,Reading 001E,,472916,176580,51.483,-0.951,{5A6D86D0-50EA-4BB0-BC0C-112A71CF62B8},0.497,0.211,0.092,0.172,0.199,0.031,0.046,0.864,0.026,27,1530,2507.479,6242.965,0.245,3.332,0.018,-0.323,0.147,15588,3,high,2.29
15589,E01016413,Reading 014E,,472792,172245,51.445,-0.954,{AB90772F-A8C8-403A-87B4-7B279C9F621C},0.514,0.34,0.052,0.101,0.128,0.022,0.379,0.922,0.016,571,1788,3574.772,5866.082,0.305,6.349,0.319,-0.061,-0.132,15589,3,high,2.29
15590,E01016414,Reading 014F,,472528,172884,51.45,-0.958,{77B3B7EC-46F6-4485-9450-9CDE7308A4F8},0.479,0.306,0.052,0.072,0.137,0.047,0.169,0.905,0.02,962,1831,4770.864,3538.675,0.517,6.87,0.525,0.118,-0.106,15590,3,high,2.29
15591,E01016415,Reading 016D,,472422,171508,51.438,-0.959,{177D2632-302B-4B32-A478-E5FCD3F76341},0.488,0.497,0.212,0.12,0.23,0.094,0.081,0.805,0.061,0,1729,2488.331,8293.497,0.208,0,0,-0.338,-0.089,15591,3,high,2.29
15592,E01016416,Reading 012C,,472902,173096,51.452,-0.952,{6F2F939B-DA04-4A03-8F93-B0E53A1F55DD},0.491,0.364,0.084,0.041,0.096,0.053,0.38,0.893,0.024,490,2027,2462.389,17153.567,0.118,6.196,0.242,-0.128,-0.107,15592,3,high,2.29
15593,E01016417,Reading 012D,,473208,172868,51.45,-0.948,{6C7C18D1-9117-4660-B85F-5624B38B57F8},0.534,0.276,0.073,0.081,0.099,0.046,0.445,0.879,0.024,215,1763,3007.887,12208.769,0.144,5.375,0.122,-0.232,-0.09,15593,3,high,2.29
15594,E01016418,Reading 012E,,473185,172588,51.448,-0.948,{757884AB-1C4E-459A-90EC-08CB8FC5FC1A},0.498,0.273,0.05,0.057,0.116,0.035,0.433,0.927,0.017,60,1609,1951.079,11447.375,0.141,4.111,0.037,-0.306,-0.118,15594,3,high,2.29
15595,E01016419,Reading 015A,,469424,172505,51.447,-1.002,{9C78C5D3-533C-43F6-867F-FAE5F351F863},0.528,0.298,0.127,0.132,0.19,0.063,0.04,0.841,0.033,1069,2105,5506.243,3550.97,0.593,6.975,0.508,0.103,-0.103,15595,3,high,2.29
15596,E01016420,Reading 015B,,468776,172086,51.444,-1.012,{87E6EF59-65B8-4EE9-B11D-64CDA8565762},0.518,0.421,0.183,0.077,0.249,0.092,0.063,0.798,0.055,628,1563,3076.03,7602.174,0.206,6.444,0.402,0.011,0.079,15596,3,high,2.29
15597,E01016421,Reading 015C,,468698,172622,51.448,-1.013,{E666AE2B-1078-4A21-9C88-FA470D4AF6ED},0.526,0.212,0.187,0.233,0.17,0.077,0.041,0.794,0.057,1044,1299,7767.815,1534.314,0.847,6.952,0.804,0.36,0.664,15597,3,high,2.29
15598,E01016422,Reading 015D,,467884,172363,51.446,-1.025,{87C10007-37D1-492A-A904-F63717E7B471},0.519,0.24,0.166,0.244,0.187,0.068,0.046,0.777,0.064,1412,1407,3237.732,4378.864,0.321,7.253,1.004,0.534,0.193,15598,3,high,2.29
15599,E01016423,Reading 015E,,468958,171308,51.437,-1.009,{8CE23425-578F-40EC-A92E-932C0BD56A86},0.521,0.307,0.185,0.143,0.231,0.074,0.042,0.808,0.058,203,1580,6884.688,1720.722,0.918,5.318,0.128,-0.227,0.829,15599,3,high,2.29
15600,E01016424,Reading 015F,,469536,171714,51.44,-1.001,{D64A23B2-E697-4225-BC03-B936B8503663},0.498,0.291,0.093,0.184,0.195,0.04,0.04,0.865,0.027,28,1426,4271.729,3452.856,0.413,3.367,0.02,-0.321,-0.132,15600,3,high,2.29
15601,E01016425,Reading 002C,,470677,176077,51.479,-0.984,{8E8263F9-7001-42F0-822A-DB0BB988BB72},0.491,0.123,0.053,0.172,0.235,0.031,0.043,0.89,0.018,0,1751,3841.132,3961.922,0.442,0,0,-0.338,-0.307,15601,3,high,2.29
15602,E01016426,Reading 002D,,470641,175447,51.474,-0.984,{CC7F404B-813D-4AE3-B046-D373FDDA7D9C},0.516,0.12,0.045,0.184,0.21,0.032,0.065,0.899,0.022,72,1454,4210.708,3749.708,0.388,4.29,0.05,-0.295,-0.318,15602,3,high,2.29
15603,E01016427,Reading 003C,,471751,175449,51.473,-0.968,{D1776722-68EC-4B09-A7CD-273257CCBBEC},0.561,0.169,0.073,0.195,0.224,0.03,0.051,0.884,0.024,240,1695,3937.436,3058.708,0.554,5.485,0.142,-0.215,-0.195,15603,3,high,2.29
15604,E01016428,Reading 003D,,471165,175529,51.474,-0.977,{1FE7E6F8-4629-4C9A-A34E-E57EC33AFCEF},0.517,0.154,0.089,0.17,0.228,0.037,0.042,0.873,0.03,65,1923,6207.682,3737.071,0.515,4.19,0.034,-0.309,-0.198,15604,3,high,2.29
15605,E01016429,Reading 003E,,472301,175405,51.473,-0.96,{856A470C-2C0F-4F5D-976B-31866063FFBC},0.534,0.097,0.072,0.176,0.221,0.029,0.043,0.887,0.022,347,1673,3312.754,5124.846,0.326,5.852,0.207,-0.158,-0.18,15605,3,high,2.29
15606,E01016430,Reading 002E,,470798,176580,51.484,-0.982,{6E460A0F-E4AF-478B-8B3C-F46AC77E8B38},0.52,0.135,0.039,0.134,0.23,0.023,0.064,0.92,0.01,43,1455,5080.31,2432.289,0.598,3.784,0.03,-0.313,-0.213,15606,3,high,2.29
15607,E01016431,Reading 005D,,466629,173949,51.461,-1.042,{9EB0CF6A-7B60-4DBC-AD53-CCF9C8E1CE4A},0.532,0.122,0.108,0.19,0.211,0.052,0.039,0.869,0.025,168,1682,3024.803,4980.425,0.338,5.13,0.1,-0.251,-0.148,15607,3,high,2.29
15608,E01016432,Reading 005E,,466226,173879,51.46,-1.048,{8FEEDC62-0F6D-4074-B7BB-82842FC2ACF1},0.532,0.143,0.133,0.242,0.187,0.046,0.038,0.838,0.032,209,1494,3233.071,5111.874,0.292,5.347,0.14,-0.217,-0.205,15608,3,high,2.29
15609,E01016433,Reading 009B,,467225,173719,51.458,-1.034,{EE774C3B-4B22-462C-9514-ED8566E9ADF0},0.517,0.172,0.145,0.213,0.185,0.053,0.039,0.815,0.045,857,1479,3734.153,5057.845,0.292,6.755,0.579,0.165,-0.09,15609,3,high,2.29
15610,E01016434,Reading 009C,,467815,173362,51.455,-1.025,{5012F2AE-8EDA-4B6E-96DF-720B1F3E469D},0.532,0.285,0.146,0.158,0.239,0.057,0.039,0.844,0.038,1459,2084,4459.878,4051.636,0.514,7.286,0.7,0.27,-0.021,15610,3,high,2.29
15611,E01016435,Reading 009D,,467114,173236,51.454,-1.035,{5F04E444-E4DB-4A55-9C69-82B20F190E3C},0.516,0.209,0.183,0.187,0.212,0.075,0.045,0.795,0.057,739,1538,4286.351,4750.156,0.324,6.607,0.48,0.079,0.113,15611,3,high,2.29
15612,E01016436,Reading 009E,,466536,173210,51.454,-1.044,{8A138890-8F87-43F3-A909-B75D9B1A0DA6},0.522,0.161,0.154,0.163,0.205,0.068,0.036,0.818,0.052,576,1598,3076.913,4755.766,0.336,6.358,0.36,-0.025,0.053,15612,3,high,2.29
15613,E01016437,Reading 018B,,471428,169949,51.424,-0.974,{04E7BF09-5549-46D1-AF73-E4CF5B7525DD},0.494,0.366,0.166,0.12,0.212,0.064,0.057,0.836,0.036,636,1434,5889.285,2212.515,0.648,6.457,0.444,0.047,-0.14,15613,3,high,2.29
15614,E01016438,Reading 017D,,472197,170051,51.425,-0.963,{E9F078EB-6AA2-46FD-BFC5-551278F6B11D},0.504,0.354,0.221,0.143,0.252,0.098,0.05,0.781,0.065,0,1427,3206.146,5608.52,0.254,0,0,-0.338,-0.222,15614,3,high,2.29
15615,E01016439,Reading 018C,,471458,169301,51.418,-0.974,{0D97BAF7-8A04-44BB-88DA-FB413E6808E5},0.498,0.386,0.169,0.121,0.224,0.071,0.048,0.843,0.046,1522,1984,5988.113,2087.003,0.951,7.328,0.767,0.329,0.462,15615,3,high,2.29
15616,E01016440,Reading 018D,,472317,169405,51.419,-0.961,{CE38318C-843E-4492-AF58-DAB3C68239CA},0.501,0.304,0.22,0.137,0.199,0.101,0.04,0.8,0.062,0,1531,3168.981,5840.804,0.262,0,0,-0.338,0.047,15616,3,high,2.29
15617,E01016441,Reading 018E,,471946,168834,51.414,-0.967,{C60B1152-D9AF-4B90-BEE3-3A6384E86A81},0.498,0.325,0.232,0.131,0.224,0.101,0.054,0.774,0.081,1076,1529,4070.541,3670.64,0.417,6.982,0.704,0.273,0.646,15617,3,high,2.29
15618,E01016443,Reading 017F,,472180,170532,51.429,-0.963,{714D7837-18C7-463A-8946-03F74495285B},0.513,0.384,0.235,0.088,0.26,0.106,0.056,0.793,0.064,0,1636,3662.554,8386.071,0.195,0,0,-0.338,-0.121,15618,3,high,2.29
15619,E01016444,Slough 004A,,497158,181822,51.527,-0.601,{1C28E1B4-364F-4C64-AB63-4A2DDF46CC29},0.512,0.762,0.2,0.08,0.258,0.121,0.094,0.829,0.047,0,1758,2276.14,10926.451,0.161,0,0,-0.338,-0.139,15619,3,high,2.29
15620,E01016445,Slough 004B,,497196,181615,51.525,-0.6,{0886883D-8E26-40D3-9D6E-8938DE185D69},0.502,0.751,0.182,0.08,0.268,0.115,0.084,0.835,0.046,0,1931,3203.713,9367.205,0.206,0,0,-0.338,-0.226,15620,3,high,2.29
15621,E01016446,Slough 004C,,496880,181388,51.523,-0.605,{6D1A826B-568C-4AA7-92C3-28829A681971},0.515,0.82,0.175,0.095,0.25,0.119,0.092,0.83,0.036,44,1735,2122.984,7893.506,0.22,3.807,0.025,-0.316,-0.315,15621,3,high,2.29
15622,E01016447,Slough 004D,,497136,180933,51.519,-0.601,{AE2DC6D7-D4F8-41B7-9E5E-1FF4C46076A6},0.498,0.795,0.197,0.096,0.255,0.123,0.069,0.837,0.037,0,1881,2854.773,8745.425,0.215,0,0,-0.338,-0.287,15622,3,high,2.29
15623,E01016448,Slough 004E,,496564,180797,51.518,-0.61,{E2F89E33-37C4-4078-A7B8-10BEC70F1F3D},0.5,0.77,0.209,0.112,0.232,0.132,0.064,0.847,0.051,167,2456,3717.821,4844.079,0.507,5.124,0.068,-0.279,-0.128,15623,3,high,2.29
15624,E01016449,Slough 004F,,496813,181915,51.528,-0.606,{EB3E0FA4-C291-4B1A-A612-5F2E13722AB3},0.509,0.759,0.215,0.087,0.283,0.124,0.079,0.847,0.037,0,2483,2897.005,9467.856,0.262,0,0,-0.338,-0.224,15624,3,high,2.29
15625,E01016450,Slough 001A,,495525,182285,51.531,-0.624,{868A5723-1155-4012-B80C-263629D7978D},0.528,0.462,0.15,0.061,0.273,0.078,0.055,0.844,0.051,57,1618,3757.974,4756.875,0.34,4.06,0.035,-0.308,-0.147,15625,3,high,2.29
